outcome,feature_set,model,precision,recall,threshold,average_precision
high_debt_burden,app,"Logistic (app, calibrated)",0.43172690763052207,0.9750566893424036,0.1597889270681745,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43161277364932715,0.9746031746031746,0.16026278742010922,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4316994777018883,0.9746031746031746,0.16173027411536675,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43213352101347274,0.9746031746031746,0.16245362223525717,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4322204344328238,0.9746031746031746,0.16288956200137544,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4321658615136876,0.9736961451247166,0.16319579135674608,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43268843208383717,0.9736961451247166,0.16331986572017343,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4327756500705503,0.9736961451247166,0.16351543694400839,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43286290322580645,0.9736961451247166,0.16375891679453008,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4329501915708812,0.9736961451247166,0.1639969834087481,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4329231389953601,0.9732426303854875,0.164314044962312,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43301049233252625,0.9732426303854875,0.1651201952243195,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43318530480419865,0.9732426303854875,0.16536450477626946,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4330708661417323,0.9727891156462585,0.16567765567765572,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43342089310971915,0.9727891156462585,0.16575989392084864,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4335961188599151,0.9727891156462585,0.16581957135463093,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43368378487666803,0.9727891156462585,0.16667962658321273,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.4337446894598422,0.9723356009070295,0.1670341694934811,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.433832456495346,0.9723356009070295,0.16704517704517707,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43380566801619436,0.9718820861678005,0.1677503365283252,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43389350070864546,0.9718820861678005,0.16796104334613599,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43398136897529366,0.9718820861678005,0.16849931809893642,0.5506808625171314
high_debt_burden,app,"Logistic (app, calibrated)",0.43419184749543704,0.9709750566893424,0.16871057435884135,0.5506808625171314
